,label,0,1,2,3,4
82,0,0.4987474,0.3713196,0.11985635,0.007828273,0.0022483373
83,0,0.6368946,0.3225116,0.038676098,0.0017368492,0.00018085391
84,0,0.4789029,0.4544704,0.06472054,0.0017139028,0.00019213784
85,0,0.6339976,0.3387905,0.025152175,0.0018008632,0.00025884275
86,0,0.67211443,0.30893448,0.017737154,0.0010400945,0.00017390246
87,0,0.75397676,0.23381637,0.010551897,0.001303896,0.00035115375
88,0,0.6627935,0.3208912,0.015857939,0.00041977433,3.7572067e-05
89,0,0.7030751,0.28257722,0.013780331,0.00050776487,5.9549366e-05
90,0,0.546877,0.40270075,0.045054514,0.0040718718,0.0012958226
91,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
92,0,0.717833,0.27112478,0.010187602,0.00073266664,0.0001220281
93,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
94,0,0.73177415,0.25344872,0.0133553445,0.0011989906,0.00022284384
95,0,0.6762939,0.30670455,0.016328441,0.0006057947,6.7223766e-05
96,0,0.65988654,0.32093218,0.01734115,0.001538177,0.00030193184
97,0,0.62162966,0.353888,0.022192363,0.0019280921,0.00036182613
98,0,0.3539987,0.582439,0.061503153,0.0018034,0.000255771
99,0,0.679341,0.3003503,0.01783535,0.0019692404,0.00050410937
100,0,0.59043324,0.39247534,0.016803255,0.00026435172,2.3818693e-05
101,1,0.48604926,0.49403608,0.019148072,0.0006682672,9.82716e-05
102,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
103,0,0.73642254,0.2515091,0.01082232,0.0010231388,0.00022288585
104,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
105,0,0.6573607,0.31406677,0.026696177,0.0016993892,0.00017690673
106,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
107,0,0.7383706,0.24775535,0.012514425,0.0011336764,0.00022585219
108,0,0.6671727,0.30652976,0.024327084,0.0017776828,0.00019289984
109,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
110,0,0.56008524,0.40893012,0.02983664,0.0010857793,6.2203886e-05
111,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
112,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
113,0,0.68908983,0.28536958,0.02365345,0.001711743,0.00017545113
114,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
115,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
116,0,0.6399009,0.34107235,0.018255444,0.0006872599,8.400692e-05
117,0,0.7555199,0.23235913,0.010849645,0.0010588185,0.0002124699
118,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
119,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
120,0,0.6131439,0.33453298,0.048016146,0.0033075304,0.0009994943
121,1,0.2921013,0.635362,0.07075855,0.0016460299,0.00013205734
122,0,0.6573257,0.32461625,0.016190587,0.0015163085,0.000351212
123,1,0.3115274,0.61596996,0.07032124,0.0020633393,0.000118100026
124,0,0.20203848,0.6003118,0.17757705,0.016130723,0.003941785
125,0,0.60655326,0.34470174,0.044857096,0.0034475762,0.00044024718
126,0,0.6828825,0.2980469,0.016880428,0.0017345636,0.00045560044
127,0,0.59859526,0.3553873,0.039176546,0.005427936,0.0014130385
128,0,0.69313437,0.28767338,0.017696464,0.0012831322,0.00021272036
129,0,0.7223594,0.26376852,0.012460372,0.0011657716,0.0002459595
130,0,0.72881246,0.2554784,0.013622015,0.0016713679,0.00041585506
131,0,0.7254228,0.2589657,0.014685301,0.0008126701,0.000113530135
132,0,0.74598217,0.2390029,0.013710018,0.0010956712,0.00020920706
133,0,0.6537013,0.3123941,0.031701542,0.0019542985,0.00024871438
134,0,0.6449512,0.33423224,0.02053205,0.0002607483,2.3701778e-05
135,0,0.6658731,0.31804594,0.015419691,0.00058766926,7.3618314e-05
136,0,0.68667567,0.29621786,0.016033625,0.00093790365,0.00013491824
137,0,0.568223,0.4074896,0.022322817,0.0016507711,0.00031385937
138,0,0.6997636,0.27942654,0.019580245,0.0010846768,0.00014487992
139,0,0.3935085,0.5506569,0.054019153,0.0017251984,9.020929e-05
140,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
141,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
142,0,0.73216933,0.2533828,0.012636577,0.0014668411,0.00034450935
143,1,0.72265303,0.26275903,0.012968229,0.0013250622,0.00029458944
144,0,0.7197902,0.25275636,0.025995512,0.0013320997,0.00012583005
145,1,0.39391872,0.5846223,0.02124441,0.00020189742,1.2645851e-05
146,0,0.63920397,0.33234075,0.027106956,0.0012436509,0.00010465248
147,1,0.028392304,0.8395033,0.12937859,0.0024412211,0.00028451614
148,0,0.5763536,0.38588706,0.036510434,0.0011681939,8.068336e-05
149,0,0.6247854,0.32928422,0.043491088,0.0019242257,0.0005150406
150,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
151,1,0.60873777,0.37211183,0.018866885,0.00025995594,2.355557e-05
152,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
153,0,0.48078573,0.47089356,0.044865385,0.002886207,0.00056908175
154,0,0.6293708,0.3289462,0.03775984,0.0034647875,0.00045833786
155,0,0.5285648,0.4215097,0.04728343,0.0021230937,0.00051887403
156,0,0.45526856,0.33974543,0.17138535,0.02618366,0.0074170083
157,0,0.69647014,0.2739843,0.027906088,0.001500926,0.00013849694
158,0,0.5408181,0.40362987,0.049515825,0.0047823754,0.0012538573
159,0,0.58146846,0.36239243,0.05058014,0.0042289374,0.001329963
160,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
161,1,0.42476356,0.51702523,0.055826757,0.0019944534,0.0003899714
162,0,0.74491876,0.24341476,0.010369039,0.001050358,0.00024702816
163,0,0.7449104,0.24349168,0.010251636,0.0010883142,0.0002579548
164,0,0.65451473,0.326334,0.018535044,0.00055271544,6.342649e-05
165,0,0.6991418,0.2835097,0.01659734,0.0006678409,8.332322e-05
166,0,0.5640009,0.3283699,0.100836776,0.0053326315,0.0014597871
167,0,0.7420495,0.24633369,0.010409358,0.0009901072,0.00021722385
168,0,0.74171364,0.24654135,0.010381775,0.0011041112,0.0002591485
169,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
170,0,0.71578264,0.26999092,0.013787906,0.00039259202,4.600416e-05
171,0,0.69693506,0.28728998,0.0141895525,0.0012924513,0.0002929654
172,0,0.72192144,0.26561755,0.011635764,0.0007082225,0.000117081545
173,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
174,0,0.720057,0.26589066,0.012316713,0.0013789455,0.00035658135
175,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
176,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
177,0,0.7472467,0.24156134,0.009926372,0.0010283086,0.00023721688
178,0,0.73961955,0.24796017,0.010906377,0.0012064932,0.00030734183
179,0,0.74664986,0.24200045,0.010021013,0.0010785148,0.00025016183
180,0,0.7431442,0.24484289,0.010455455,0.0012495175,0.00030796652
181,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
182,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
183,1,0.4531983,0.4999708,0.04479184,0.001860739,0.00017830168
184,0,0.6664626,0.31803572,0.014173346,0.0011209496,0.00020737798
185,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
186,0,0.73757863,0.2508715,0.010367349,0.0009707115,0.00021185564
187,1,0.07619787,0.7518897,0.16574287,0.0055331453,0.00063642603
188,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
189,0,0.7357248,0.2507577,0.012382017,0.00096464355,0.00017073256
190,0,0.576849,0.3959725,0.024917273,0.0018636358,0.00039769412
191,0,0.67396367,0.29870486,0.024755107,0.002304928,0.00027136964
192,0,0.62719434,0.35650006,0.015199631,0.00093015237,0.00017574671
193,0,0.576443,0.402538,0.020423694,0.0005329866,6.2293584e-05
194,0,0.7442342,0.24440533,0.010179394,0.0009679092,0.00021310862
195,0,0.64039236,0.31063673,0.046185385,0.0021425677,0.00064297876
196,0,0.75731134,0.232247,0.009310621,0.0009233734,0.0002077182
197,0,0.69106585,0.2890921,0.018006064,0.0015445976,0.0002914372
198,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
199,0,0.73790556,0.24913763,0.011683565,0.001066254,0.00020700104
200,0,0.7453992,0.24314316,0.01025396,0.0009867182,0.00021705625
201,0,0.5350698,0.42669252,0.036049344,0.001781085,0.00040725863
202,0,0.6249483,0.34711057,0.026370527,0.0013940445,0.00017660514
203,1,0.17027056,0.7658057,0.06292316,0.00090198,9.861209e-05
204,0,0.51649684,0.43891102,0.042131048,0.0019794106,0.00048170003
205,0,0.7030442,0.26393196,0.028555458,0.003933875,0.0005345627
206,0,0.7119266,0.27404067,0.012637318,0.0011482419,0.0002471835
207,0,0.74651045,0.24214935,0.010147275,0.0009777463,0.00021513639
208,0,0.74849343,0.2405019,0.009849805,0.0009455551,0.00020931025
209,0,0.743447,0.24414371,0.011070499,0.0010944514,0.00024432776
210,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
211,0,0.6982639,0.28676978,0.014188245,0.0006825769,9.548049e-05
212,0,0.6827798,0.29229516,0.02278355,0.0019346918,0.00020670709
213,0,0.6774227,0.30524886,0.015503835,0.0014902545,0.0003343533
214,0,0.6291815,0.34850502,0.020005835,0.001883213,0.0004245215
215,0,0.7434759,0.24496806,0.010346987,0.0009899256,0.00021918904
216,0,0.7452228,0.24289496,0.010606519,0.0010434813,0.00023217726
217,0,0.7441768,0.24420482,0.010392745,0.0010042238,0.00022139937
218,0,0.47509822,0.48065647,0.043044984,0.0011174093,8.282986e-05
219,0,0.38541755,0.57121295,0.041357085,0.0017323494,0.00028004893
220,0,0.39932415,0.5699558,0.029881993,0.0007428041,9.5126656e-05
221,0,0.7061435,0.2785892,0.014586277,0.0006042722,7.6780416e-05
222,0,0.75802517,0.23335518,0.007998552,0.0005209306,0.00010024719
223,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
224,0,0.5953993,0.37677616,0.024351344,0.0028364183,0.00063683314
225,1,0.30368572,0.64839953,0.047025736,0.0007721138,0.00011688823
226,0,0.7526904,0.2362297,0.009795713,0.0010367931,0.0002473757
227,0,0.71795535,0.26682004,0.014433589,0.0006875279,0.00010357878
228,0,0.7242607,0.26032543,0.013415887,0.0015898581,0.00040822578
229,0,0.50163597,0.44693157,0.049604025,0.0016992497,0.00012916778
230,0,0.64435464,0.3340894,0.02057029,0.0008782259,0.00010742977
231,0,0.6463288,0.32034165,0.030101143,0.0028537372,0.00037469246
232,0,0.42353988,0.48940185,0.078199245,0.006948072,0.0019109139
233,0,0.61364305,0.35797134,0.026690941,0.0015535238,0.0001410782
234,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
235,0,0.6619507,0.32285514,0.013548148,0.001336221,0.000309825
236,0,0.7106987,0.27449602,0.014144672,0.0005856647,7.4891046e-05
237,0,0.73998475,0.24501184,0.01367683,0.0011119195,0.00021458609
238,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
239,0,0.48502004,0.48178285,0.031237815,0.0015969495,0.00036226804
240,0,0.74016994,0.24774843,0.010814183,0.0010400959,0.00022730275
241,0,0.7399967,0.24829233,0.010413903,0.001053823,0.00024333048
242,0,0.69468504,0.28355134,0.020191323,0.001438198,0.00013409277
243,0,0.65685576,0.3251195,0.016362611,0.001383686,0.00027849848
244,0,0.7284837,0.2564723,0.01374808,0.0011027288,0.00019334831
245,0,0.6898776,0.28703025,0.021445366,0.0014993935,0.00014738919
246,0,0.7501701,0.23856787,0.0100016575,0.0010216055,0.00023871158
247,1,0.57756954,0.4001501,0.020862795,0.001128857,0.00028867074
248,0,0.7028675,0.27539062,0.020114487,0.0014858781,0.00014142823
249,0,0.72077686,0.2649068,0.012559707,0.0013927782,0.00036382824
250,0,0.71330315,0.27135396,0.01468287,0.0005879203,7.212936e-05
251,0,0.6706957,0.3131399,0.01521473,0.0008350131,0.00011455679
252,0,0.68140984,0.29869843,0.017789612,0.0017264527,0.00037572085
253,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
254,0,0.7136938,0.26680765,0.018278124,0.0011227855,9.761811e-05
255,0,0.73933685,0.24789014,0.012010989,0.0006678201,9.43349e-05
256,0,0.6638369,0.30211663,0.032714862,0.0012336653,9.793541e-05
257,1,0.09463329,0.60087574,0.27576318,0.024591122,0.0041366206
258,0,0.6270326,0.35670143,0.015692124,0.00050773774,6.615934e-05
259,0,0.57853365,0.38610864,0.03321204,0.0019291968,0.00021646432
260,0,0.49971464,0.46697724,0.03076133,0.0021541973,0.00039262025
261,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
262,0,0.53940386,0.42725226,0.030884793,0.0020583132,0.00040072034
263,0,0.6033184,0.3757444,0.02052696,0.00037246756,3.782342e-05
264,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
265,0,0.68268174,0.29137054,0.023836058,0.0019019281,0.0002097982
266,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
267,0,0.747224,0.24124816,0.010263361,0.0010311055,0.00023341052
268,0,0.6583755,0.31308898,0.027024908,0.0013542952,0.00015626241
269,0,0.47093892,0.3918976,0.10636714,0.026333418,0.004462914
270,0,0.62008226,0.36218047,0.016771192,0.000763916,0.00020221279
271,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
272,0,0.69033974,0.2868714,0.02106335,0.0015734183,0.00015204378
273,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
274,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
275,0,0.7466122,0.24223207,0.00991234,0.0010128908,0.00023052849
276,0,0.66940933,0.31457126,0.01495696,0.00090870203,0.00015373663
277,0,0.72288436,0.26412365,0.011693383,0.0010693042,0.0002293086
278,0,0.68777245,0.28634477,0.023897517,0.0017315306,0.00025364896
279,0,0.27251983,0.5883961,0.12998573,0.008309252,0.0007891263
280,0,0.5860046,0.38577497,0.027226547,0.00085740536,0.0001364405
281,0,0.6316566,0.35648337,0.011222774,0.0004951779,0.00014206933
282,0,0.72044635,0.26678485,0.012167966,0.0005278798,7.2998e-05
283,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
284,0,0.71751463,0.26598904,0.014502441,0.0016043066,0.00038953804
285,0,0.6737187,0.29654765,0.02377061,0.004439808,0.0015232171
286,0,0.71834564,0.26632226,0.014368933,0.00083571277,0.00012740212
287,0,0.7190612,0.26469815,0.014759708,0.0012531079,0.00022776867
288,0,0.62328255,0.32734212,0.04582456,0.0027380122,0.0008127043
289,0,0.6465611,0.33434474,0.018246025,0.0007520663,9.60947e-05
290,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
291,1,0.34202003,0.61142975,0.04398228,0.0021714214,0.00039655177
292,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
293,1,0.37303764,0.5919596,0.033946015,0.0009390497,0.000117703654
294,0,0.74611336,0.24241284,0.010262679,0.0009907191,0.00022033109
295,0,0.47699842,0.49925604,0.022854965,0.0007847687,0.00010578466
296,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
297,0,0.6945008,0.28893536,0.0149525795,0.0013333765,0.00027789647
298,0,0.0554633,0.14562646,0.36802095,0.27551022,0.15537904
299,0,0.756963,0.23234743,0.009508814,0.00096412865,0.00021666627
300,0,0.46717808,0.47278622,0.058114443,0.0017730014,0.00014829007
301,0,0.6565805,0.3272424,0.014861853,0.0011159562,0.00019923985
302,0,0.7452849,0.24240579,0.01096461,0.0010971664,0.00024750482
303,0,0.7096539,0.27597573,0.012811419,0.0012766687,0.00028226292
304,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
305,0,0.74808395,0.24083853,0.009914736,0.00095213146,0.00021067428
306,0,0.68104804,0.28853634,0.028434059,0.0017294752,0.00025218862
307,0,0.62993497,0.34944195,0.01791961,0.0019351849,0.00076827785
308,0,0.6910625,0.28599647,0.021200733,0.0015825027,0.00015775416
309,0,0.6880331,0.29653823,0.014365296,0.0008893489,0.00017407062
310,0,0.5627745,0.4121766,0.02391805,0.0010136177,0.00011722896
311,0,0.6028655,0.3602081,0.034520995,0.0021515829,0.00025392394
312,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
313,0,0.7174837,0.26565343,0.016090624,0.000690328,8.1826125e-05
314,0,0.5202387,0.44305357,0.0348383,0.0015911736,0.00027829656
315,0,0.57831955,0.38129035,0.03813858,0.0020216515,0.00022987284
316,0,0.65926826,0.31063077,0.02700879,0.0025914256,0.0005006753
317,1,0.4613276,0.45779103,0.075526066,0.004632458,0.00072289887
318,0,0.48744366,0.47380078,0.0369413,0.0015607696,0.0002535188
319,0,0.65663975,0.32203332,0.020502113,0.0007409623,8.381825e-05
320,0,0.51674485,0.38137865,0.09134484,0.00797367,0.0025579797
321,0,0.7127216,0.26812476,0.017564792,0.0013545079,0.0002344357
322,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
323,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
324,0,0.5617881,0.40676966,0.028764054,0.00222181,0.0004564585
325,0,0.7231152,0.2651417,0.010652003,0.0009073127,0.00018389105
326,0,0.7013429,0.2768539,0.020036321,0.0016146937,0.00015226421
327,0,0.60312045,0.39233485,0.004449324,8.7482935e-05,7.928242e-06
328,0,0.73529166,0.2449575,0.015747456,0.0029272072,0.001076133
329,0,0.5354213,0.4087667,0.051256884,0.003874355,0.00068080105
330,0,0.7457328,0.24205263,0.011262387,0.0008174528,0.0001348812
331,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
332,0,0.62828815,0.333345,0.03603287,0.0021187654,0.00021519802
333,1,0.03669992,0.6482881,0.281018,0.030078603,0.00391538
334,0,0.5903139,0.36893547,0.037256185,0.0030383305,0.00045606025
335,1,0.42841184,0.48313048,0.08045363,0.006984621,0.0010195661
336,0,0.63398445,0.34652996,0.018827438,0.00058008946,7.813505e-05
337,1,0.017653763,0.76185024,0.20579167,0.011207426,0.0034968904
338,0,0.5869396,0.38405412,0.02734746,0.001453757,0.0002051001
339,0,0.51559854,0.45538625,0.026879963,0.0018091755,0.0003260781
340,0,0.4032825,0.5337778,0.057802074,0.004392281,0.00074534275
341,1,0.3613692,0.55342513,0.079140276,0.004438655,0.0016267705
342,0,0.6580297,0.31565383,0.024594055,0.0015721242,0.00015030248
343,0,0.6787151,0.30660513,0.01402887,0.00057343044,7.751287e-05
344,0,0.6632998,0.31408283,0.02012285,0.0020357638,0.00045878635
345,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
346,0,0.47684482,0.4769668,0.04482293,0.0012855139,8.0067184e-05
347,0,0.44035718,0.4844299,0.07067494,0.0037733752,0.00076463004
348,0,0.72935754,0.25677517,0.0123875,0.0012097913,0.00027004958
349,0,0.66586745,0.31884673,0.014075377,0.0010270191,0.00018340915
350,0,0.74063087,0.24653949,0.011748733,0.0009125292,0.00016833584
351,0,0.649055,0.3242282,0.02402518,0.002225614,0.00046591912
352,0,0.7277721,0.25856394,0.012711989,0.000822173,0.00012969188
353,0,0.5400546,0.425751,0.032815922,0.0012698577,0.000108622175
354,0,0.6297681,0.33901563,0.02765407,0.002598829,0.00096350914
355,0,0.6418041,0.3337453,0.023888808,0.0005115003,5.031489e-05
356,0,0.7442767,0.24430794,0.010103187,0.0010650259,0.00024718815
357,0,0.6309826,0.3374207,0.030064078,0.0013737447,0.00015890697
358,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
359,0,0.74648166,0.24114229,0.011004705,0.0011192634,0.00025196903
360,0,0.6445948,0.32853514,0.026175275,0.00065234135,4.2506894e-05
361,0,0.57979846,0.38989043,0.028267508,0.0017232408,0.00032038093
362,0,0.71587104,0.26858494,0.014488033,0.0009160356,0.00014002259
363,0,0.7433487,0.24500635,0.010425535,0.0009997762,0.00021962775
364,0,0.20885405,0.71181333,0.075192526,0.0035000793,0.0006401009
365,0,0.084979154,0.7185755,0.1886166,0.0065940814,0.0012346412
366,0,0.67064965,0.3095798,0.01782195,0.0016098568,0.0003388555
367,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
368,0,0.621471,0.3492667,0.026796859,0.0021139162,0.00035145218
369,0,0.56393087,0.4039158,0.02884187,0.0027296531,0.0005817584
370,0,0.7403705,0.24748343,0.010994014,0.0009599576,0.00019205963
371,0,0.74925625,0.23992397,0.009688655,0.00092632347,0.00020476483
372,0,0.615072,0.34506023,0.037173897,0.002448303,0.00024554238
373,0,0.68359065,0.29732248,0.018153673,0.00084674044,8.6422515e-05
374,0,0.58654344,0.3915232,0.021717636,0.00020118819,1.449308e-05
375,0,0.55372804,0.41392764,0.028495334,0.0029850325,0.00086397724
376,0,0.68261313,0.30132848,0.014577496,0.0011992218,0.00028167755
377,0,0.7041861,0.2776697,0.016086675,0.0016890329,0.00036851203
378,0,0.7522092,0.23635133,0.010098872,0.0010850416,0.0002556717
379,0,0.6493478,0.3227079,0.024897404,0.0024960302,0.0005508896
380,0,0.66255045,0.309049,0.027210463,0.001090439,9.971313e-05
381,0,0.63412905,0.33918148,0.024859395,0.0015791329,0.0002508324
382,0,0.67734563,0.29752785,0.02426337,0.0007971364,6.604558e-05
383,0,0.7043491,0.28305435,0.011474937,0.000938627,0.00018301894
384,0,0.46253535,0.46381944,0.062025797,0.008964083,0.002655366
385,0,0.61152697,0.34868023,0.035618417,0.003516585,0.0006577669
386,0,0.603316,0.37058112,0.024517938,0.0013652552,0.0002196671
387,0,0.6157907,0.33707613,0.03980871,0.0059444224,0.0013799905
